ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Sale price,Regular price,Categories,Brands,Shipping class,Weight (kg),Length (cm),Width (cm),Height (cm),Meta: _ng_warranty,Meta: _ng_tech_specs,Meta: _ng_ar_title,Meta: _ng_ar_description,Meta: _ng_model_number,Meta: _ng_country_of_origin,Meta: _ng_hs_code,Meta: _ng_voltage,Meta: _ng_lifecycle_status
243,simple,NG-SH-004,,Aqara Water Leak Sensor - Safeguard Your Home from Water Damage,1,0,visible,219,259,Smart Home & IoT,,Standard,0.05,8,6,3,Standard NGS Warranty,Condition: New | Class: Standard,ساحر حساس تسرب المياه - حافظ على منزلك من أضرار المياه,<p>احمي منزلك من الكوارث المفاجئة مع أحدث جهاز كشف تسربات المياه من Aqara. يراقب الجهاز منزلك على,,,,,Mainstream
244,simple,NG-SH-003,,Broadlink RM4 Pro - Universal Smart Remote for IR &amp; RF Devices,1,0,visible,,359,Smart Home & IoT,,Standard,0.2,14,10,5,Standard NGS Warranty,Condition: New | Class: Standard,Broadlink RM4 Pro - ذكاء جهاز عنصري متعدد للتحكم عن بعد عبرIR وRF,<p>المنتج المثالي لتحويل منزلك إلى منزل ذكي بدون إزعاج، يجمع بين التحكم في الأجهزة عبر تطبيق واحد على هاتفك. سواء كان جهاز التكييف أو باب المندفع الكهربائي، يدمج RM4 Pro كل شيء في نظام المنزل الذكي.</,,,,,Mainstream
245,simple,NG-SH-002,,UniFi Protect G4 Pro Camera - 4K Ultra HD Surveillance Excellence,1,0,visible,,2520,Smart Home & IoT,,Standard,0.8,22,16,14,Standard NGS Warranty,Condition: New | Class: Standard,كاميرا يونيفي برو G4 حراسة فائقة الوضوح UHD 4K,<p>اكتشف كل التفاصيل، سواء في النهار أو الليل، مع كاميرا **UniFi Protect G4 Pro**. هذه الكاميرا من الطراز العالي توفر وضوحًا 4K مذهل، مما يضمن لك رؤية دقيقة في اللحظات الحاسمة.</p> <strong>لماذا هذا ا,,,,,Mainstream
246,simple,NG-SH-001,,Aqara Smart Door Lock A100 - Elite Security with Apple HomeKey Support,1,0,visible,,1699,Smart Home & IoT,,Heavy,2,30,22,12,Standard NGS Warranty,Condition: New | Class: Heavy,آقارة ذكي قفل باب أ100 - أمان عالي مع دعم هومكي من آبل,<p>تحديث أمان منزلك مع <strong>Aqara A100</strong>، قفل باب ذكي آمن ومتعدد الاستخدامات. اترك المفاتيح الورقية وابدأ في فتح منزلك ببصمة الإصبع أو أجهزة آبل.</p> <strong>لماذا هذا المنتج؟</strong> <ul>,,,,,Mainstream
247,simple,NG-ENT-005,,Asustor Flashstor 6 (FS6706T) - All-NVMe SSD NAS for Extreme Performance,1,0,visible,,3099,Homelab,,Standard,2,25,18,12,Standard NGS Warranty,Condition: New | Class: Standard,Asustor فشستور 6 (FS6706T) - نظام تخزينNAS=all-NVMe SSD لمحوّل الأداء المُتطرِف,<p>ابتعد عن الأقراص الصلبة التقليدية وابدأ في عصر تخزين البيانات مع Asustor Flashstor 6. هذا ليس مجرد وحدة تخزين (NAS) – بل قوة مدمجة بالكامل مصممة لمن يطلبون صفر تأخير وسرعة قصوى.</p> <strong>لماذا ه,,,,,Mainstream
248,simple,NG-ENT-004,,UniFi 6 Long-Range (U6-LR) - High-Performance WiFi 6 Access Point,1,0,visible,,1180,Homelab,,Standard,0.5,25,25,8,Standard NGS Warranty,Condition: New | Class: Standard,وحدة فاي بي 6 طويلة المدى (U6-LR) - نقطة دخول فاي بي 6 عالية الأداء,<p>أقصِّي نطاق الاتصال اللاسلكي وسرعة الأداء مع UniFi 6 Long-Range. مصمم لقوة وموثوقية، فإن U6-LR هو نقطة دخول عالية الأداء تجلب مستقبل WiFi 6 إلى منزلك أو مكتبك الكبير.</p> <strong>لماذا هذا المنتج؟<,,,,,Mainstream
249,simple,NG-ENT-003,,Ubiquiti UniFi Dream Machine Pro (UDM-Pro) - All-in-One Enterprise Network Console,1,0,visible,,2570,Homelab,,Heavy,3.5,35,28,10,Standard NGS Warranty,Condition: New | Class: Heavy,مكملة شبكة أنيقة د림 ميشين برو (UDM-Pro) - وحدة تحكم شبكيه تجميعية للأعمال,<p>اكتشف السيطرة الكاملة على بيئةك الرقمية مع <strong>UniFi Dream Machine Pro</strong>. هذا الجهاز المتكامل من نوع واحد قوي مصمم ليتوافق مع احتياجاتك، ويقدم أمانًا وسرعة تصل إلى مستوى الشركات.</p> <st,,,,,Mainstream
250,simple,NG-ENT-002,,Asustor Lockerstor 4 (AS6604T) - Professional 4-Bay NAS for Creators,1,0,visible,,3137,Homelab,,Heavy,4,32,25,22,Standard NGS Warranty,Condition: New | Class: Heavy,أساستور لوكيرستور 4 (AS6604T) - نظام تخزين متعدد الأغراض للمساهمين专业的创作者4盘位网络存储系统,<p>أعد تشكيل إدارة بياناتك مع <strong>Asustor Lockerstor 4</strong>. مصمم لمستخدمي القوة وشركات الأعمال الصغيرة، يجمع بين السرعة والمساحة والحماية بأسلوب مثالي.</p> <strong>لماذا هذا المنتج؟</strong>,,,,,Mainstream
251,simple,NG-ENT-001,,"Dell PowerEdge R730 Refurbished Server - Enterprise Power, Smart Investment",1,0,visible,,8099,Homelab,,Oversized,25,80,55,22,Standard NGS Warranty,Condition: Refurbished | Class: Oversized,دell PowerEdge R730_SERVER مسترد - قوة الأعمال، استثمار ذكي,<p>استثمر في بناء البنية التحتية الخاصة بك دون تكلفة الشركات الكبرى. يوفر <strong>Dell PowerEdge R730</strong> أداءً متميزًا بسعر مناسب، مع تجديد احترافي يضمن أداءً مماثلًا للمنتجات الجديدة.</p> <stro,,,,,Mainstream
577,simple,SH-WIN-ECVX-001,,Ecovacs WINBOT W2 OMNI - Robotic Window Cleaner,1,0,visible,,2299,Smart Home & IoT,,Heavy,4,38,28,18,Standard NGS Warranty,Condition: New | Class: Heavy,إيكوفاكس WINBOT W2 OMNI · روبوت تنظيف زجاج,<p>يُعتبر Ecovacs WINBOT W2 OMNI أحدث تطور في تنظيف النوافذ تلقائيًا، حيث يجمع بين الذكاء الاصطناعي والتقنيات المتقدمة لتقديم نظافة مثالية دون تدخل بشري. يتميز بتصميم عصري ووظائف ذكية تضمن كفاءة عالية,,,,,Mainstream
578,simple,SH-WIN-HBT-001,,HOBOT-R3 - Window Cleaning Robot,1,0,visible,,1599,Smart Home & IoT,,Heavy,3.5,35,25,15,Standard NGS Warranty,Condition: New | Class: Heavy,HOBOT R3 · روبوت تنظيف نوافذ,<p>يُقدّم لك HOBOT-R3 أحدث تقنية في تنظيف النوافذ بسلاسة وفعالية. يُنظّم هذا الروبوت تلقائيًا النوافذ بفضل نظام تحديد المواقع الذكي، مما يوفر لك وقتًا ويعزز نظافة المنزل دون الحاجة إلى تعب العمل اليدو,,,,,Mainstream
581,simple,SH-POL-BBT-001,,Beatbot AquaSense Pro - Cordless Pool Cleaning Robot,1,0,visible,,7499,Smart Home & IoT,,Oversized,12,55,45,35,Standard NGS Warranty,Condition: New | Class: Oversized,بيت بوت أكواسنس برو · روبوت تنظيف مسابح لاسلكي,<p>يُعد Beatbot AquaSense Pro أحدث تطور في تقنية تنظيف المسبحات، حيث يجمع بين الذكاء الاصطناعي والكفاءة العالية لضمان تنظيف شامل دون الحاجة إلى توصيل كهربائي.</p> <strong>لماذا هذا المنتج؟</strong> <u,,,,,Mainstream
582,simple,SH-POL-DOL-001,,Maytronics Dolphin Premier - Robotic Pool Cleaner,1,0,visible,,5999,Smart Home & IoT,,Oversized,10,55,45,30,Standard NGS Warranty,Condition: New | Class: Oversized,مايترونيكس دولفين بريمير · روبوت تنظيف مسابح,<p>يُعد Maytronics Dolphin Premier - Robotic Pool Cleaner أحدث تطور في تنظيف المسبحات بذكاء وفعالية، حيث يجمع بين التكنولوجيا المتقدمة والراحة في الاستخدام لضمان نظافة مثالية دون تعب.</p> <strong>لماذ,,,,,Mainstream
