المعرف,النوع,رمز المنتج (SKU),GTIN، أو UPC، أو EAN، أو ISBN,الاسم,تم النشر,هل هي مميزة؟,إمكانية العرض في الكاتلوج,وصف قصير,الوصف,تاريخ بدء سعر التخفيض,تاريخ نهاية سعر التخفيض,حالة الضريبة,فئة الضريبة,متوفر؟,المخزون,انخفاض كمية المخزون,الطلبات المسبقة مسموحة؟,تباع بشكل فردي؟,الوزن (كيلوجرام),الطول (سنتيميتر),العرض (سنتيميتر),الارتفاع (سنتيميتر),السماح بمراجعات الزبائن؟,ملاحظة عملية الشراء,سعر التخفيض,السعر الافتراضي,التصنيفات,الوسوم,فئة الشحن,الصور,حدود التنزيل,أيام مدة صلاحية التنزيل,الأب,منتجات مُجمّعة,منتجات يوصى بها,منتجات تسويقية,رابط خارجي,نص الزر,الموضع,العلامات التجارية,Blocksy Custom Data,Blocksy Variation Images
,simple,NG-ACC-010,,WD Red Plus 8TB NAS Hard Drive - Built for Always-On NAS Systems,1,0,visible,8TB hard drive designed for 24/7 operation in NAS systems. CMR recording technology for consistent performance and NASware 3.0 firmware for optimal compatibility. 3-year Western Digital warranty.,"Your NAS deserves drives purpose-built for the job.

The **WD Red Plus 8TB** isn't just any hard drive. It's engineered from the ground up for continuous operation inside NAS systems with workloads up to 180TB per year.

**Why This Product?**
- **CMR Technology:** Conventional Magnetic Recording (not SMR) for consistent, predictable write performance.
- **NASware 3.0:** Built-in firmware optimized for compatibility with Synology, QNAP, and Asustor NAS systems.
- **24/7 Operation:** Designed for non-stop use with up to 1 million hours MTBF.
- **Low Heat:** 3D Active Balance Plus technology reduces vibration and heat.
- **Power Efficient:** Only 6.4W during read/write operations.

**Technical Specifications:**
| Capacity | 8 TB |
|---|---|
| Interface | SATA III 6Gb/s |
| Spindle Speed | 5,640 RPM |
| Cache | 256 MB |
| Recording Tech | CMR |
| Annual Workload | 180 TB/year |
| MTBF | 1,000,000 hours |
| Power | 6.4W (R/W) |
| Dimensions | 147 × 101.6 × 26.1 mm |
| Weight | 720 g |",,,taxable,,1,,,0,0,,,,,1,,,899,Accessories & Lifestyle,,,https://m.media-amazon.com/images/I/71c2R-X3Z3L._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-001,,Bambu Lab P1S 3D Printer - Blazing Speed and Pro Quality in an Enclosed Design,1,0,visible,Fully enclosed FDM printer with speeds up to 500mm/s. AMS-compatible auto filament system with auto leveling and AI camera monitoring. The fastest printer in its class.,"Speed and quality are no longer mutually exclusive.

The **Bambu Lab P1S** has rewritten the rules of 3D printing. With print speeds up to 500mm/s and a fully enclosed frame, it delivers professional results previously reserved for industrial machines costing tens of thousands.

**Why This Product?**
- **500mm/s Speed:** 20,000mm/s² acceleration finishes prints in minutes instead of hours.
- **Fully Enclosed:** Maintains consistent temperature for warp-free ABS and ASA printing.
- **AI Camera:** Monitors prints, detects failures, and sends alerts to your phone.
- **LiDAR Auto Leveling:** Precise bed scanning for perfect results every time.
- **AMS Compatible:** Add the automatic filament system for multi-color printing.
- **All-Metal Direct Drive:** Supports PLA, PETG, ABS, ASA, TPU, PA, PC, and more.

**Technical Specifications:**
| Print Technology | FDM (CoreXY) |
|---|---|
| Build Volume | 256 × 256 × 256 mm |
| Print Speed | Up to 500 mm/s |
| Acceleration | 20,000 mm/s² |
| Layer Height | 0.05 - 0.35 mm |
| Nozzle Diameter | 0.4 mm (swappable) |
| Max Nozzle Temp | 300°C |
| Build Plate | Dual-sided magnetic PEI |
| Connectivity | Wi-Fi, USB, MicroSD |
| Dimensions | 386 × 389 × 458 mm |
| Weight | 12.95 kg |",,,taxable,,1,,,0,0,,,,,1,,,3599,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61n+VzI4c9L._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-002,,Bambu Lab AMS - Automatic Material System for Multi-Color 3D Printing,1,0,visible,Automatic filament switching system supporting 4 spools. Print with four colors or materials in a single print. Compatible with Bambu Lab P1S and X1C printers.,"Unleash your creativity with four colors in a single print.

The **Bambu Lab AMS** transforms your printer from single-color to a multi-color creative powerhouse. Simply load four filament spools and the system handles everything automatically.

**Why This Product?**
- **4 Colors/Materials:** Print multi-color designs or combine different materials (e.g., PLA + TPU).
- **Auto Switching:** Seamlessly swaps filament during printing without manual intervention.
- **Built-in Humidity Sensor:** Monitors filament moisture and warns when drying is needed.
- **RFID Auto-Detect:** Automatically identifies Bambu Lab filament type and color.
- **Expandable:** Connect up to 4 AMS units (16 colors!) to a single printer.

**Technical Specifications:**
| Spool Slots | 4 |
|---|---|
| Filament Diameter | 1.75 mm |
| Max Spool Diameter | 65 mm |
| Filament Detection | RFID auto (Bambu Lab filament) |
| Humidity Sensor | Built-in |
| Compatibility | Bambu Lab P1S, P1P, X1C, X1E |
| Expansion | Up to 4 units (16 colors) |
| Dimensions | 221 × 332 × 202 mm |
| Weight | 1.75 kg |",,,taxable,,1,,,0,0,,,,,1,,,1299,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61JoWz7X2CL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-003,,Creality K1 Max - Large Format 3D Printer at 600mm/s,1,0,visible,FDM printer with massive 300×300×300mm build volume and 600mm/s top speed. Built-in AI camera with zero-manual-leveling. The largest fast printer in its price class.,"Big projects need a printer that matches your ambition.

The **Creality K1 Max** combines a massive build volume with blazing speed. With a 300×300×300mm print area, print full-size large models without splitting and assembling.

**Why This Product?**
- **Massive Volume:** 300×300×300mm - 60% larger than most high-speed printers.
- **600mm/s Speed:** With 20,000mm/s² acceleration for ultra-fast printing.
- **AI Camera:** Monitors printing and detects failures like poor adhesion and spaghetti.
- **LiDAR Leveling:** 25-point automatic bed scan for perfect leveling.
- **Glass-Enclosed Frame:** Retains heat while allowing visual monitoring.
- **Air Filter:** Activated carbon filter purifies air during printing.

**Technical Specifications:**
| Print Technology | FDM (CoreXY) |
|---|---|
| Build Volume | 300 × 300 × 300 mm |
| Print Speed | Up to 600 mm/s |
| Acceleration | 20,000 mm/s² |
| Layer Height | 0.05 - 0.35 mm |
| Max Nozzle Temp | 300°C |
| Max Bed Temp | 120°C |
| Connectivity | Wi-Fi, USB, LAN |
| Display | 4.3"" Touchscreen |
| Dimensions | 435 × 462 × 526 mm |
| Weight | 18 kg |",,,taxable,,1,,,0,0,,,,,1,,,2999,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61ZEy+Fk7BL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-004,,eSUN PLA+ Filament 10-Color Pack - 10kg Total for 3D Printing,1,0,visible,Ten 1kg spools of PLA+ filament in ten different colors. 1.75mm diameter with ±0.03mm tolerance. Stronger than standard PLA with easy printability. Massive savings vs individual spools.,"Every project deserves its own color. Start with ten at once.

The **eSUN PLA+** 10-pack gives you complete creative freedom with diverse colors for every project. PLA+ is 30% stronger than standard PLA while maintaining the same easy printability.

**Why This Product?**
- **10 Diverse Colors:** Black, White, Gray, Red, Blue, Green, Yellow, Orange, Purple, and Pink.
- **Enhanced PLA+:** Higher toughness, better impact resistance, smoother finish than standard PLA.
- **±0.03mm Tolerance:** Consistent diameter prevents nozzle clogs and ensures smooth printing.
- **Vacuum-Sealed Spools:** Each spool in an airtight bag with silica gel desiccant.
- **Universal Compatibility:** Works with all 1.75mm FDM printers.

**Technical Specifications:**
| Material | PLA+ (Polylactic Acid Plus) |
|---|---|
| Diameter | 1.75 mm (±0.03 mm) |
| Weight | 1 kg × 10 spools |
| Print Temp | 205-225°C |
| Bed Temp | 60-80°C |
| Print Speed | 40-100 mm/s |
| Tensile Strength | ≥ 60 MPa |
| Colors | 10 assorted |
| Spool Diameter | 200 mm |",,,taxable,,1,,,0,0,,,,,1,,,799,3D Printing & CNC,,,https://m.media-amazon.com/images/I/71H05fMpfvL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-005,,Elegoo Saturn 3 Ultra - 12K Resin 3D Printer with 10-inch Screen,1,0,visible,"MSLA resin printer with 12K resolution and a 10-inch screen for a large build area. Print speeds up to 150mm/hour with built-in air filtration. Best for large, high-detail resin prints.","12K resolution on a large build area? With the **Elegoo Saturn 3 Ultra**, it's reality.

This printer combines the extreme precision of a 12K screen with a generous build volume thanks to its 10-inch display. The result: large models with stunning detail in every corner.

**Why This Product?**
- **12K Resolution:** 11,520×5,120 pixels for incredible detail at 19-micron precision.
- **10-inch Screen:** 218.88×122.88×260mm build volume, larger than most resin printers.
- **150mm/hour Speed:** High-density COB light source accelerates curing.
- **Activated Carbon Filter:** Significantly reduces resin odor.
- **Built-in Wi-Fi:** Send print files from the app without cables.
- **Large Resin Vat:** Holds enough resin for extended print runs.

**Technical Specifications:**
| Print Technology | MSLA (Masked SLA) |
|---|---|
| Screen Resolution | 11,520 × 5,120 (12K) |
| Build Volume | 218.88 × 122.88 × 260 mm |
| XY Resolution | 19 microns |
| Print Speed | Up to 150 mm/hour |
| Light Source | COB + Fresnel Lens (405nm) |
| Connectivity | Wi-Fi + USB |
| Air Filtration | Built-in activated carbon filter |
| Dimensions | 305.7 × 273 × 564.5 mm |
| Weight | 10.7 kg |",,,taxable,,1,,,0,0,,,,,1,,,2499,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61aHBZBE2hL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-006,,BIQU H2 V2S Direct Drive Extruder - Lightweight Upgrade for Your 3D Printer,1,0,visible,Direct drive extruder weighing only 217g with 7:1 gear ratio. Supports temperatures up to 300°C and flexible materials like TPU. Perfect upgrade for Ender and CR-10 printers.,"Your old printer deserves a new heart.

The **BIQU H2 V2S** is one of the lightest and most powerful direct drive extruders on the market. At just 217g, it adds negligible weight to the printhead, meaning higher speeds and better quality.

**Why This Product?**
- **Ultra-Light:** Only 217g, suitable for high-speed printers without affecting print quality.
- **7:1 Gear Ratio:** High pushing force for consistent, precise filament feeding.
- **Up to 300°C:** Supports engineering materials like Nylon and PC plus flexible filaments.
- **Easy Installation:** Compatible with most Creality printers and others with available mounting kits.
- **Dual Gears:** Bi-directional drive prevents filament slipping.

**Technical Specifications:**
| Type | Direct Drive Extruder |
|---|---|
| Gear Ratio | 7:1 |
| Max Temperature | 300°C |
| Filament Diameter | 1.75 mm |
| Weight | 217 g |
| Voltage | 12V/24V |
| Supported Materials | PLA, PETG, ABS, TPU, Nylon, PC |
| Stepper Motor | Integrated 42 stepper |
| Nozzle | MK8 compatible |",,,taxable,,1,,,0,0,,,,,1,,,349,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61e0u9V0xDL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-007,,Creality Sonic Pad - Klipper Tablet to Supercharge Your 3D Printer,1,0,visible,7-inch touchscreen controller running Klipper firmware. Multiplies your existing printer's speed up to 5x while improving print quality. Compatible with 80+ Creality printers.,"Don't buy a new printer... supercharge the one you have!

The **Creality Sonic Pad** transforms your old printer into an ultra-fast printing machine using advanced Klipper firmware. Instead of spending thousands on a new printer, invest in the Sonic Pad and get up to five times the speed.

**Why This Product?**
- **Klipper Firmware:** Offloads calculations from the slow control board to a powerful quad-core processor.
- **5x Speed Boost:** Input Shaper eliminates vibrations at high speeds for excellent quality.
- **7-inch Touchscreen:** Easy, intuitive interface for full print control.
- **Camera (Optional):** Monitor prints remotely via the Creality Cloud app.
- **Easy Setup:** Auto-detection wizard finds your printer and configures settings.

**Technical Specifications:**
| Processor | Allwinner T800 Quad-Core |
|---|---|
| RAM | 2GB DDR4 |
| Storage | 8GB eMMC |
| Display | 7"" IPS (1024×600) Touchscreen |
| OS | Klipper (Creality custom) |
| Connectivity | Wi-Fi, Ethernet, USB |
| ADXL345 | Built-in accelerometer for Input Shaper |
| Compatibility | 80+ Creality printers |
| Dimensions | 210 × 145 × 16 mm |
| Weight | 480 g |",,,taxable,,1,,,0,0,,,,,1,,,649,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61mmh1PUFfL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-3DP-008,,Phrozen Sonic Mini 8K S - 22-Micron Pixel Resin 3D Printer,1,0,visible,"Compact resin printer with 7,500×3,240 pixel (8K) resolution and 7.1-inch mono LCD. 22-micron pixel size for exceptional detail. Ideal for high-detail miniatures and jewelry.","Small footprint, limitless precision.

The **Phrozen Sonic Mini 8K S** is designed for those who demand the highest possible detail from a compact resin printer. With 22-micron pixels and a fast mono screen, it produces details virtually indistinguishable from cast products.

**Why This Product?**
- **8K Resolution:** 7,500×3,240 screen for ultra-smooth surface details.
- **22-Micron Pixels:** Among the smallest pixel sizes in consumer resin printers.
- **Fast Mono Screen:** Long lifespan and high curing speed.
- **Metal Build:** Solid aluminum frame with precision linear Z-axis rail.
- **CHITUBOX Compatible:** Works with the most popular resin slicing software.

**Technical Specifications:**
| Print Technology | MSLA (Masked SLA) |
|---|---|
| Screen Resolution | 7,500 × 3,240 (8K) |
| Build Volume | 165 × 72 × 180 mm |
| XY Resolution | 22 microns |
| Print Speed | Up to 80 mm/hour |
| Light Source | UV LED (405nm) |
| Connectivity | USB |
| Dimensions | 250 × 250 × 440 mm |
| Weight | 6.5 kg |",,,taxable,,1,,,0,0,,,,,1,,,1899,3D Printing & CNC,,,https://m.media-amazon.com/images/I/61BZ6t11oML._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-001,,Ugreen USB-C to HDMI 2.1 Cable (2m) - 8K@60Hz Output,1,0,visible,"USB-C to HDMI 2.1 cable supporting 8K@60Hz and 4K@120Hz. 2-meter length with gold-plated connectors. Compatible with MacBook, iPad Pro, and Samsung DeX devices.","Display your screen on the biggest stage at the highest resolution.

The **Ugreen USB-C to HDMI 2.1** cable connects your laptop or tablet to a display or projector at up to 8K resolution. No extra adapters, no lag, stunning picture quality.

**Why This Product?**
- **HDMI 2.1:** Supports 8K@60Hz and 4K@120Hz for a premium visual experience.
- **48Gbps Bandwidth:** Enough for the highest resolution at the highest refresh rate.
- **HDR10+:** Vivid colors and high contrast on compatible displays.
- **Gold-Plated Connectors:** Corrosion-resistant with stable signal transmission.
- **Nylon Braided:** Durable cable that withstands repeated bending.

**Technical Specifications:**
| Cable Type | USB-C to HDMI 2.1 |
|---|---|
| Length | 2 meters |
| Max Resolution | 8K@60Hz / 4K@120Hz |
| Bandwidth | 48 Gbps |
| HDR | HDR10+ / Dolby Vision |
| Connectors | Gold-plated |
| Jacket | Nylon braided |
| Compatibility | MacBook, iPad Pro, Galaxy S/Tab, Surface |",,,taxable,,1,,,0,0,,,,,1,,,99,Cables & Adapters,,,https://m.media-amazon.com/images/I/51JcE1q+TtL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-002,,Anker USB-C Hub 7-in-1 - Multi-Port Adapter for Laptops,1,0,visible,"7-in-1 USB-C hub: HDMI 4K, 2x USB-A 3.0, USB-C PD 100W, SD/microSD, and USB-C data. Sleek aluminum design. The perfect laptop companion.","One USB-C port on your laptop? Turn it into seven.

The **Anker 7-in-1 USB-C Hub** brings back all the ports you've been missing on modern laptops. From HDMI to SD Card to USB-A, everything in one sleek palm-sized device.

**Why This Product?**
- **HDMI 4K@30Hz:** Mirror or extend to an external display or projector at 4K.
- **100W PD Pass-Through:** Charge your laptop through the hub with minimal loss.
- **Dual USB-A 3.0:** For USB drives, mouse, keyboard, and peripherals.
- **Dual Card Reader:** SD and microSD slots for instant camera photo transfer.
- **Aluminum Build:** Effective passive cooling with a professional look.

**Technical Specifications:**
| HDMI | 1x HDMI 4K@30Hz |
|---|---|
| USB-A | 2x USB 3.0 (5Gbps) |
| USB-C PD | 1x Charging up to 100W |
| USB-C Data | 1x Data (5Gbps) |
| Card Reader | SD + microSD (UHS-I) |
| Chassis | Aluminum |
| Cable | 18cm integrated |
| Weight | 63 g |",,,taxable,,1,,,0,0,,,,,1,,,179,Cables & Adapters,,,https://m.media-amazon.com/images/I/61gMaq06JuL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-003,,Cable Matters Thunderbolt 4 Cable (2m) - 40Gbps with 100W Charging,1,0,visible,Intel-certified Thunderbolt 4 cable with 40Gbps speed and 100W PD charging. Supports dual 4K or single 8K display. Compatible with USB4 and Thunderbolt 3. 2-meter length.,"One cable carries everything: data, video, and power.

The **Cable Matters Thunderbolt 4** cable is the most versatile and capable cable on the market. With 40Gbps speed, 100W charging, and dual display support, it's the only cable you need.

**Why This Product?**
- **40Gbps:** Blazing data transfer for docking stations and external storage.
- **100W PD Charging:** Charges your laptop at full speed through the same cable.
- **Dual 4K or Single 8K:** Multi-display video support via Daisy Chain.
- **Intel Certified:** Official Thunderbolt 4 certification for maximum compatibility.
- **USB4 Compatible:** Works with any USB-C/USB4/TB3/TB4 device.

**Technical Specifications:**
| Standard | Thunderbolt 4 / USB4 |
|---|---|
| Speed | 40 Gbps |
| PD Charging | Up to 100W |
| Video | 2x 4K@60Hz or 1x 8K@30Hz |
| Length | 2 meters |
| Connectors | USB-C (nickel-plated) |
| Certification | Intel Thunderbolt 4 |
| Jacket | Flexible PVC |",,,taxable,,1,,,0,0,,,,,1,,,219,Cables & Adapters,,,https://m.media-amazon.com/images/I/51bk-QMsDaL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-004,,Ugreen Cat 8 Ethernet Cable (5m) - 40Gbps Network Cable,1,0,visible,Cat 8 Ethernet cable with 40Gbps speed and 2000MHz bandwidth. Gold-plated RJ45 connectors with dual S/FTP shielding. 5-meter length. Perfect for 10G home and office networks.,"Your local network deserves speeds that match your devices.

The **Ugreen Cat 8** cable delivers maximum speed for your wired network. With 40Gbps support and dual shielding against interference, it ensures stable, fast connectivity for NAS devices, servers, and gaming rigs.

**Why This Product?**
- **40Gbps / 2000MHz:** Supports 10GbE, 25GbE, and 40GbE networks.
- **S/FTP Shielding:** Dual protection (foil + braid) prevents electromagnetic interference.
- **Gold-Plated RJ45:** Stable, corrosion-resistant connections.
- **Flat Design:** Easy to route under carpets and along walls.
- **Backward Compatible:** Works with Cat 7/6a/6/5e without issues.

**Technical Specifications:**
| Category | Cat 8 (S/FTP) |
|---|---|
| Speed | 40 Gbps |
| Bandwidth | 2000 MHz |
| Length | 5 meters |
| Connectors | Gold-plated RJ45 |
| Shielding | Dual S/FTP |
| Wire | 26 AWG pure copper |
| Design | Flat cable |",,,taxable,,1,,,0,0,,,,,1,,,65,Cables & Adapters,,,https://m.media-amazon.com/images/I/71pVqH2uVTL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-005,,Baseus USB-C 100W Charging Cable (2m) - Fast Charge for Laptops and Phones,1,0,visible,USB-C to USB-C cable with 100W charging and 480Mbps data transfer. 2-meter nylon braided design. Supports PD 3.0 and QC 4.0 for ultra-fast charging.,"One cable charges everything from your laptop to your phone.

The **Baseus 100W USB-C** cable is built for the fast-charging era. At 100W, it charges a MacBook Pro 13"" from 0% to 50% in about 30 minutes. With durable nylon braiding, it'll last years of daily use.

**Why This Product?**
- **100W PD 3.0:** Charges laptops, tablets, and phones at maximum speed.
- **Nylon Braided:** Bend-resistant and durable, withstands 20,000+ bends.
- **LED Indicator:** Small light shows charging status.
- **Reinforced Connectors:** Stress relief near connectors prevents fraying.
- **Ideal Length:** 2 meters gives you plenty of reach.

**Technical Specifications:**
| Type | USB-C to USB-C |
|---|---|
| Charging Power | 100W (20V/5A) PD 3.0 |
| Data Transfer | 480 Mbps (USB 2.0) |
| Length | 2 meters |
| Jacket | Nylon braided |
| Indicator | Built-in LED |
| Certifications | PD 3.0, QC 4.0, FCP, SCP |
| Weight | 48 g |",,,taxable,,1,,,0,0,,,,,1,,,49,Cables & Adapters,,,https://m.media-amazon.com/images/I/51a9u4tHiRL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-006,,Ugreen 5-in-1 USB-C Dock - HDMI 4K + Ethernet + USB 3.0,1,0,visible,"USB-C adapter with five ports: HDMI 4K@60Hz, Gigabit Ethernet, 2x USB-A 3.0, and USB-C PD 100W. Compact fanless design. Perfect for work and presentations.","Five essential ports in a thumb-sized device.

The **Ugreen 5-in-1** dock provides the most important missing ports from your modern laptop: HDMI display, wired network, USB ports, and pass-through charging. All in a pocket-friendly adapter.

**Why This Product?**
- **HDMI 4K@60Hz:** Full resolution at high refresh rate for smooth output.
- **Gigabit Ethernet:** Stable wired connection at 1Gbps.
- **Dual USB-A 3.0:** For peripherals and USB drives.
- **100W PD Pass-Through:** Charge your laptop without power loss.
- **Plug & Play:** No drivers needed, works instantly on all platforms.

**Technical Specifications:**
| HDMI | 1x 4K@60Hz |
|---|---|
| Ethernet | 1x Gigabit (1000Mbps) |
| USB-A | 2x USB 3.0 (5Gbps) |
| USB-C PD | 1x Charging up to 100W |
| Chassis | Aluminum |
| Cable | 15cm integrated |
| Weight | 55 g |
| Compatibility | macOS, Windows, Linux, ChromeOS |",,,taxable,,1,,,0,0,,,,,1,,,129,Cables & Adapters,,,https://m.media-amazon.com/images/I/61X6V3KGJZL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-007,,DAC SFP+ 10G Direct Attach Cable (3m) - Direct Switch-to-Switch Connection,1,0,visible,"Direct Attach Copper (DAC) cable with dual SFP+ connectors for 10Gbps speed. 3-meter length. Cost-effective alternative to optical SFP+ modules. Compatible with Mikrotik, Ubiquiti, Cisco, and more.","Connect 10G network equipment at the lowest possible cost.

The **DAC SFP+ 10G** cable is the easiest and cheapest way to link 10 Gigabit switches together. Instead of buying optical SFP+ modules and fiber cables, one DAC cable does the job.

**Why This Product?**
- **Full 10Gbps:** 10 Gigabit speed over direct copper cable.
- **Low Latency:** Minimal delay compared to optical modules (no electrical-optical conversion).
- **Lower Power:** 50% less power consumption than optical SFP+ modules.
- **Universal Compatibility:** Works with Mikrotik CSS610, Ubiquiti, Cisco, Mellanox, and more.
- **Plug & Play:** No configuration needed, connect and go.

**Technical Specifications:**
| Type | DAC (Direct Attach Copper) |
|---|---|
| Speed | 10 Gbps |
| Connectors | SFP+ on both ends |
| Length | 3 meters |
| Wire | Twinax copper 30 AWG |
| Power Consumption | ~0.5W |
| Compatibility | Mikrotik, Ubiquiti, Cisco, FS, Mellanox |
| Temperature | 0°C - 70°C |",,,taxable,,1,,,0,0,,,,,1,,,119,Cables & Adapters,,,https://m.media-amazon.com/images/I/61cZH5JqSKL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-CBL-008,,HDMI 2.1 8K Fiber Optic Cable (10m) - Zero Signal Loss,1,0,visible,"HDMI 2.1 fiber optic cable supporting 8K@60Hz and 4K@120Hz. 10-meter length with zero signal degradation. Supports eARC, VRR, and ALLM. Perfect for long-distance runs.","10 meters with zero signal loss? Fiber optics make the impossible possible.

The **HDMI 2.1 Fiber Optic** cable overcomes the biggest problem with copper HDMI cables: signal degradation over distance. Thanks to fiber optics, a full 8K signal arrives at 10 meters with the same quality as at one meter.

**Why This Product?**
- **10 Meters, Zero Loss:** Fiber optics transmit signal without degradation over long distances.
- **8K@60Hz / 4K@120Hz:** Full HDMI 2.1 support with 48Gbps bandwidth.
- **eARC:** Lossless audio passthrough (Dolby Atmos, DTS:X).
- **VRR + ALLM:** Variable refresh rate and auto low-latency mode for gaming.
- **Thin and Flexible:** Much thinner and lighter than copper HDMI cables.
- **EMI Immune:** Fiber optics are unaffected by electromagnetic interference.

**Technical Specifications:**
| Standard | HDMI 2.1 (Fiber Optic) |
|---|---|
| Max Resolution | 8K@60Hz / 4K@120Hz |
| Bandwidth | 48 Gbps |
| Length | 10 meters |
| eARC | Yes |
| VRR / ALLM | Yes |
| HDR | HDR10+ / Dolby Vision / HLG |
| Diameter | 4.5 mm |
| Weight | 120 g |",,,taxable,,1,,,0,0,,,,,1,,,189,Cables & Adapters,,,https://m.media-amazon.com/images/I/51JcE1q+TtL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-001,,DJI Mini 4 Pro - Sub-249g Drone with 4K/60fps Camera,1,0,visible,Lightweight drone (under 249g) with 4K/60fps camera and 1/1.3-inch CMOS sensor. Omnidirectional obstacle avoidance in all directions. Up to 34 minutes flight time. No registration required in most countries.,"A cinematic flying camera that fits in your palm.

The **DJI Mini 4 Pro** proves that small size doesn't mean compromises. At under 249g (exempt from registration in most countries), it delivers 4K/60fps video with a large sensor and advanced obstacle avoidance that makes it safe for beginners and pros alike.

**Why This Product?**
- **Under 249g:** Exempt from flight registration in most countries (check local regulations).
- **4K/60fps Camera:** 1/1.3-inch sensor with HDR and 4K slow-motion.
- **Omnidirectional Obstacle Avoidance:** Sensors in all directions (front, rear, top, bottom, sides).
- **34-Minute Flight:** Intelligent battery for a full shooting session.
- **20km Video Transmission:** O4 technology for live HD video up to 20km.
- **ActiveTrack 360°:** Intelligent subject tracking from any angle.

**Technical Specifications:**
| Weight | 249 g (sub-registration threshold) |
|---|---|
| Camera | 1/1.3"" CMOS, 48MP |
| Video | 4K/60fps, 4K/100fps (slow-mo) |
| Obstacle Avoidance | APAS 5.0 (omnidirectional) |
| Flight Time | 34 minutes |
| Range | 20 km (O4 video transmission) |
| Max Speed | 57 km/h (Sport mode) |
| Wind Resistance | Level 5 (29-38 km/h) |
| Storage | microSD up to 512GB |
| Folded Dimensions | 148 × 94 × 64 mm |",,,taxable,,1,,,0,0,,,,,1,,,4299,Drones & Robotics,,,https://m.media-amazon.com/images/I/61KwG+J0GLL._AC_SL1500_.jpg,,,,,,,,,0,,,
,simple,NG-DRN-002,,DJI Avata 2 - Immersive FPV Drone with Goggles,1,0,visible,Immersive FPV drone with 4K/60fps camera and 1/1.7-inch sensor. Includes DJI Goggles 3 and motion controller. First-person flying experience like no other. Weighs 377g.,"Fly like a bird. See the world from a perspective you've never experienced.

The **DJI Avata 2** delivers an unmatched FPV (First Person View) flying experience. Put on the goggles, grab the motion controller, and fly freely while capturing cinematic footage.

**Why This Product?**
- **Goggles 3:** Micro-OLED 1080p display for fully immersive vision.
- **Motion Control:** Move your hand and the drone follows naturally and intuitively.
- **4K/60fps:** 1/1.7-inch sensor with EIS stabilization for smooth footage.
- **Propeller Guards:** Built-in guards protect propellers from collisions.
- **Turtle Mode:** Flipped over? Return to normal with a single button press.
- **23-Minute Flight:** Enough for thrilling FPV sessions.

**Technical Specifications:**
| Weight | 377 g |
|---|---|
| Camera | 1/1.7"" CMOS, 12MP |
| Video | 4K/60fps with EIS |
| Field of View | FOV 155° |
| Flight Time | 23 minutes |
| Range | 13 km (O4+ video transmission) |
| Max Speed | 108 km/h (Manual mode) |
| Obstacle Avoidance | Front and downward |
| Goggles | DJI Goggles 3 (Micro-OLED 1080p) |
| Dimensions | 185 × 253 × 107 mm |",,,taxable,,1,,,0,0,,,,,1,,,2899,Drones & Robotics,,,https://m.media-amazon.com/images/I/61C-bBB3jNL._AC_SL1500_.jpg,,,,,,,,,0,,,
